trial_num,left_img,right_img,selected_img,img_type,selected_word_type,preview_time,trial_time,current_windowW,current_windowH,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,comments,wrong_img_tests,time_in_minutes,participant_id
1,obj2,action1,obj2,novel,noun,2005,11028,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
2,obj8,action4,obj8,novel,noun,2002,5341,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
3,action2,obj6,obj6,novel,noun,2002,14780,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
4,obj1,action3,obj1,novel,noun,2002,10877,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
5,action5,obj5,obj5,novel,noun,2002,2814,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
6,eat,box,eat,familiar,verb,2001,3521,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
7,ball,read,read,familiar,verb,2002,7600,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
8,obj4,action7,obj4,novel,noun,2002,8552,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
9,drink,doll,doll,familiar,noun,2002,6540,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
10,hat,draw,draw,familiar,verb,2003,6475,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
11,action6,obj3,obj3,novel,noun,2002,4992,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
12,horse,cry,cry,familiar,verb,2002,4409,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
13,wave,dog,wave,familiar,verb,2003,14113,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
14,sit,shoe,sit,familiar,verb,2001,3107,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
15,book,sleep,sleep,familiar,verb,2002,5894,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
16,obj7,action8,obj7,novel,noun,2002,7162,1920,937,Chrome,Windows,1080,1920,937,1920,288,400,English,26,Male,,[],3.308483333333333,113958
