trial_num,left_img,right_img,selected_img,img_type,selected_word_type,preview_time,trial_time,current_windowW,current_windowH,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,comments,wrong_img_tests,time_in_minutes,participant_id
1,obj7,action5,obj7,novel,noun,2007,5753,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
2,action3,obj1,action3,novel,verb,2011,6169,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
3,sit,shoe,shoe,familiar,noun,2005,6258,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
4,obj2,action1,obj2,novel,noun,2017,5123,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
5,box,read,read,familiar,verb,2009,9931,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
6,cry,book,cry,familiar,verb,2004,4427,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
7,action4,obj6,obj6,novel,noun,2014,4240,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
8,drink,doll,doll,familiar,noun,2009,4025,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
9,action7,obj5,action7,novel,verb,2011,9205,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
10,hat,wave,wave,familiar,verb,2011,4050,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
11,obj8,action2,obj8,novel,noun,2016,4920,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
12,eat,ball,eat,familiar,verb,2018,5093,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
13,draw,dog,dog,familiar,noun,2015,5616,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
14,obj4,action8,obj4,novel,noun,2022,5451,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
15,horse,sleep,horse,familiar,noun,2018,3208,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
16,obj3,action6,obj3,novel,noun,2006,4964,1536,762,Firefox,Windows,864,1536,762,1536,288,400,English,45,Female,Very odd. Some I really couldn't say either particulaly stood out. Interesting study.,[],2.8693666666666666,211810
