condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316370.2399999893,1189,31,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316404.5249999908,1075,379,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316441.3300000015,1029,586,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316472.620000015,833,363,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316509.5549999969,916,420,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316553.16499999026,668,556,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316587.5700000033,904,313,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316618.764999992,815,304,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316651.9599999883,713,297,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316687.64499999816,1099,315,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
baseline,img_side_order1,1,pair3,verb_filler,verb_filler,wave_filler,wave,horse,none,1597885716000,1440,766,5066,10083,11084,17150,18200,26248,1597885743774,1597885734200,1597885742248,316723.9849999896,944,256,Chrome,Mac,900,1440,766,1440,288,400,English,23,Female,nearsighted,contacts,,63,[],11.667433333333333,541280
