condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294558.98999999044,14,125,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294605.60499998974,498,451,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294646.8500000192,386,322,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294685.8999999822,-249,150,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294732.09499998484,144,-95,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294780.449999962,-488,-526,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294813.1149999681,3,-38,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294847.97999996226,66,-70,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294894.6700000088,173,-193,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
verb,img_side_order2,1,pair2,verb,verb,eat,eat,doll,none,1597885411412,1366,625,5091,10092,11101,17113,18152,26208,1597885440853,1597885429564,1597885437620,294926.60000000615,-302,-117,Chrome,Windows,768,1366,590,1319,288,400,English,34,Female,none,neither,,51,[26],11.896,372087
