condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,532670.5549999606,985,277,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,532758.4700000007,720,-15,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,532839.8249999736,620,51,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,532922.6799999597,768,58,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533007.809999981,739,64,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533092.1349999844,674,111,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533225.7899999968,626,25,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533306.1149999849,569,88,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533391.9950000127,798,317,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533469.8699999717,740,192,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533573.0800000019,50,-62,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533669.5199999958,-78,-18,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533758.1149999751,410,61,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533846.8499999726,297,124,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,533956.8800000125,-84,-71,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534048.6549999914,196,169,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534119.1899999976,399,91,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534189.0450000064,408,149,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534267.744999961,153,102,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534336.1549999681,179,101,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534403.255000012,330,268,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534468.6099999817,270,217,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534545.0049999636,432,85,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534638.1899999687,377,355,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534747.6099999622,-37,121,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534841.1799999885,186,30,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534920.5000000075,137,210,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,534986.6000000038,194,186,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,535056.4049999812,-96,315,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,535146.4399999822,246,177,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,535218.0199999711,269,300,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
baseline,img_side_order2,1,pair2,noun_filler,noun_filler,doll_filler,eat,doll,none,1597881355107,1366,657,5172,10239,11254,17298,18417,26500,1597881385057,1597881373524,1597881381607,535287.3200000031,533,247,Chrome,Windows,768,1366,657,1366,288,400,English,46,Female,nearsighted,neither,,72,[],15.558016666666667,500553
