condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,113425.44500000076,-530,1050,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,113507.89000000805,-284,1139,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,113568.1999999797,-162,1327,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,113634.41499997862,-136,1114,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,113694.52499999898,249,1124,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,113794.10999995889,81,1161,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,113878.1949999975,65,1182,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,113948.55999998981,265,1007,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114010.91000001179,228,802,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114079.5999999973,195,837,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114156.14999999525,131,617,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114212.30499999365,437,1169,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114309.87499997718,279,834,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114378.18999995943,312,890,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114473.85499998927,234,1055,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114529.82499997597,120,837,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114608.94000000553,232,626,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114667.44499997003,337,688,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114775.64499998698,110,781,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114863.30500000622,99,621,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,114932.93000000995,-189,850,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,115023.92499998678,-154,1349,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
noun,img_side_order1,1,pair6,verb_filler,verb_filler,read_filler,read,box,none,1597885479015,1366,617,5188,10261,11399,17508,18604,26694,1597885507924,1597885497619,1597885505709,115076.74499996938,-462,585,Chrome,Linux,768,1366,617,1366,288,400,English,34,Male,nearsighted,neither,,60,[],8.1369,104896
