condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107628.55999998283,-572,899,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107672.53999999957,-406,787,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107714.29999999236,-524,1034,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107739.13000000175,-283,613,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107774.44999996806,-273,568,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107806.31499999436,-446,667,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107840.14499996556,-676,626,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107877.73999996716,-341,727,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107906.56999999192,210,67,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107936.20499997633,122,74,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,107977.76999999769,522,116,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108006.59999996424,156,610,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108040.76999996323,806,847,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108073.36999999825,-445,367,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108106.37499997392,-873,823,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108137.96500000171,-1049,853,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108173.3200000017,-739,871,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108207.02999999048,-460,293,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108240.20000000019,-165,245,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108281.77000000142,-242,174,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108320.2750000055,-783,465,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108359.14999997476,-923,424,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108395.68499999586,-719,336,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108428.98500000592,-849,453,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108966.6299999808,1392,-482,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,108996.32999999449,706,272,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109049.73500000779,-137,935,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109077.92000001064,-453,276,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109131.11999997636,1143,664,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109190.7099999953,554,562,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109230.35999998683,904,174,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109259.42499999655,995,658,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109293.72000001604,1095,480,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109330.48499998404,926,1128,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109377.82499997411,751,397,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109412.47499996098,699,738,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109451.6949999961,229,215,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109474.14999996545,491,306,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109523.02500000224,-740,-265,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109573.96000000881,388,-549,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109613.5699999868,669,-467,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109642.744999961,1039,-498,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
baseline,img_side_order1,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597885301922,1440,821,5067,10296,11299,17301,18768,26984,1597885330975,1597885320690,1597885328906,109679.59000001429,895,-38,Chrome,Mac,900,1440,682,1200,288,400,English,27,Female,nearsighted,neither,,63,[],8.365616666666666,627328
