condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,82860.85499999905,1898,-218,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,82897.50500000082,1247,706,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,82928.77500000037,1111,136,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,82962.49499999965,903,421,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,82994.6500000006,873,-39,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83028.62000000081,1027,437,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83066.23999999999,1052,286,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83097.38500000094,878,374,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83134.58499999973,782,697,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83187.25999999885,688,343,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83235.39499999979,797,231,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83295.81500000134,864,401,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83336.55000000005,683,665,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83409.15500000119,757,540,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83455.93500000169,1072,79,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83502.73000000021,752,118,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83568.37000000081,491,-485,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83614.40500000026,365,23,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83649.53999999841,452,106,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83680.37000000174,514,353,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83713.32999999868,818,370,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83746.38499999861,891,273,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
verb,img_side_order1,1,pair4,verb,verb,draw,draw,shoe,none,1597886304516,1438,689,5061,10076,11085,17101,18143,26189,1597886332767,1597886322659,1597886330705,83779.48000000115,710,521,Chrome,Mac,900,1440,689,1438,288,400,English,25,Female,nearsighted,contacts,,54,[],7.5572333333333335,291920
