condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85565.3999999995,982,100,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85621.94499999896,1041,187,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85667.95999999886,1019,223,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85717.95000000202,916,240,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85771.47500000137,983,181,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85821.3399999986,1083,242,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85859.57000000053,945,264,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85910.92500000013,920,303,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,85962.15999999913,657,375,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
baseline,img_side_order2,1,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1597885146266,1920,979,5087,10114,11117,17136,18294,26348,1597885174092,1597885164560,1597885172614,86010.83500000095,803,284,Chrome,Windows,1080,1920,979,1920,288,400,English,42,Male,nearsighted,glasses,,84,[],7.46115,229102
