condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233121.45500000042,519,603,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233202.93500000023,616,549,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233286.7100000003,822,402,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233370.70000000036,804,442,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233455.28999999986,333,558,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233540.26000000065,1013,263,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233619.58000000048,232,370,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233704.3350000003,778,425,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233789.52500000014,990,523,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233868.98999999993,1238,624,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,233955.41500000033,1299,461,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234044.49999999994,1025,713,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234120.4500000003,896,415,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234202.6450000003,859,257,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234298.79500000062,1123,6,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234395.9650000006,151,506,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234472.4900000001,551,450,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234556.38,650,354,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234636.73500000004,144,444,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234719.52500000043,797,251,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234801.8499999998,643,454,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234890.94999999995,719,202,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,234971.8849999999,471,277,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235053.93000000005,423,270,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235138.62000000064,276,78,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235219.85000000038,527,396,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235303.8550000001,476,594,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235386.305,395,499,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235470.19499999983,-79,536,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235555.55499999988,253,486,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235638.77000000048,812,534,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235721.48999999987,739,201,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235804.2599999999,705,132,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235888.9450000006,558,426,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,235967.68500000052,132,574,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236072.68500000006,174,587,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236158.68000000046,-69,544,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236236.90500000067,210,680,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236362.1499999999,332,803,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236439.875,825,278,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236517.27000000025,539,669,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236597.79500000057,476,425,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236674.43499999988,133,374,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236750.83500000072,558,0,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236828.15500000014,728,372,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236920.5350000002,733,22,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,236997.0149999999,1156,77,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237073.15999999992,655,111,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237145.69500000012,847,435,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237222.6449999998,1154,167,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237299.4600000002,696,173,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237375.48000000056,937,603,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237452.76000000013,833,648,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237533.54000000033,746,552,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237610.27499999997,831,550,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237687.19000000053,1407,427,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237762.03500000061,978,653,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237836.0200000006,732,390,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237912.15499999997,774,356,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,237991.78000000026,806,293,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,238068.45000000065,289,231,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
baseline,img_side_order1,1,pair2,verb_filler,verb_filler,eat_filler,eat,doll,none,1597885294106,1280,800,5228,10306,11432,17526,18603,26706,1597885323470,1597885312709,1597885320812,238148.5849999999,318,332,Chrome,Linux,800,1280,681,1280,288,400,english,20,Other,nearsighted,glasses,,64,[],10.499066666666666,139442
