condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337048.0899999966,166,70,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337099.4000000064,37,328,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337150.9049999877,85,319,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337197.98500000616,1,209,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337243.8400000101,194,258,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337282.7849999885,396,131,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337332.779999997,219,253,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337377.12499999907,-470,252,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337441.530000011,-317,305,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337494.44499998935,1026,387,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
baseline,img_side_order2,1,pair8,verb_filler,verb_filler,sit_filler,sit,hat,none,1597886224205,1440,712,5100,10520,11565,17629,18687,26747,1597886252148,1597886242892,1597886250952,337541.6499999992,864,485,Chrome,Mac,900,1440,712,1440,288,400,english,33,Female,none,neither,,58,"[38, 50]",11.59375,379724
