condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40106.629999994766,943,282,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40154.25999998115,703,191,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40206.319999997504,724,146,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40251.89999997383,669,70,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40287.83499999554,774,231,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40312.7149999782,694,122,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40348.8499999803,620,261,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40382.629999978235,624,219,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40415.299999993294,573,447,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40450.83999997587,509,589,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40483.78499998944,468,631,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40516.0399999877,548,609,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40549.44999999134,581,387,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40586.30999998422,626,200,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40616.3499999966,570,379,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40660.64999997616,476,435,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40682.38999997266,512,395,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
verb,img_side_order2,1,pair7,noun_filler,noun_filler,book_filler,drink,book,none,1597885354956,1280,689,5049,10055,11074,17078,18122,26146,1597885381846,1597885373078,1597885381102,40714.43499997258,271,221,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,84,[],8.684683333333334,334938
