condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,gender,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,104660.45500000473,384.7249480962708,141.97527542291914,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,104726.5849999385,374.48331989434035,119.0559052413567,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,104768.1599999778,428.71760352410126,146.6271571172784,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,104826.05999999214,465.9247654298145,235.1147794040753,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,104871.8349999981,500.02451938995137,265.820969380776,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,104918.48499991465,548.8152302466503,307.82428726543515,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,104956.91499998793,592.5180590104345,322.3980722006743,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105009.41499997862,619.3908290513017,308.9440015557148,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105049.28999999538,616.7691445761142,261.4773441449253,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105132.47499999125,623.1955632846215,251.02100933270043,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105192.3699999461,608.8823106689621,226.69360978340262,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105239.46999991313,590.6998693224771,218.53401961682314,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105293.45999995712,594.8335119696682,202.02800754050946,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105338.00999994855,556.3805565445197,230.59174084062585,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105392.46000000276,515.5117167671096,273.0758681867528,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105440.4649999924,499.7640661709474,325.761792167321,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105493.30999993253,473.32464296927554,352.3637739578486,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105542.06000000704,453.9043985852102,371.1790546024638,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105593.83999998681,430.02219707090256,378.95558644176015,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105638.31499998923,408.504191094493,379.1155466599759,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105693.02000000607,399.9188888424084,384.44861925962505,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105741.36999994516,395.3837396474986,389.4471588026669,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105792.59999992792,385.5400140251403,369.6757590626675,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105840.86499991827,378.86967503663055,366.3797633470413,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105892.32499990612,385.8386750456216,350.37766447475394,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105943.6599999899,414.7743221605128,351.4698090836531,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,105992.50499997288,364.70786865788284,260.39150479981987,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106039.18500000145,328.5051944181512,154.5641825859769,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106093.67999993265,394.1328973774774,90.89241068822034,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106141.48499991279,516.6661964445314,195.23314593997748,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106186.79999990854,662.6682975424902,175.53542320775148,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106230.21499998868,790.6554190040972,177.63563596103097,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106293.85000001639,896.9543198622459,153.3839272801092,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106341.78000001702,977.7699539002414,117.46948575905841,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106393.02499999758,1046.1818126421817,82.86377942475124,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106441.89999997616,1077.2417338204532,76.98306737995968,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106494.10499993246,962.0684805784933,102.8985047690847,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106541.9249999104,842.7373316508825,157.45282808263124,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106593.81999995094,737.7253124900926,180.66285301940223,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106642.60999998078,641.9504404372906,220.88165410808136,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106686.30499998108,580.2992414913637,246.36506644768545,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106742.71499994211,511.44906998205636,268.63708173811295,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106792.61999996379,458.8825452892579,280.82668035476223,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106840.7400000142,409.60291687634793,296.5584290817311,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106893.65499990527,370.2396527531867,310.60114154316176,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,106959.28999991156,348.94182512878893,334.4116284224019,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107027.67999994103,330.4514613146181,362.5851167875383,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107075.3900000127,317.19392593309567,381.20356109731483,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107127.11000000127,315.6773562821217,426.0228861455562,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107193.56499996502,262.03305906887647,303.0726102292524,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107260.73500001803,230.59042715281734,225.74315165542166,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107327.81499996781,247.80246403365547,242.50645519665179,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107393.619999988,289.1219949622964,295.01564319216027,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107437.74999992456,317.9368291364074,354.39032276448563,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107493.27999993693,331.1043234421165,408.37363210694065,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107541.02999996394,354.5964609284755,441.8735588723326,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107594.13499990478,369.51158307625775,474.75487766697364,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107642.3299999442,396.56229914403076,504.2102344538985,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107693.80499992985,412.4802813568549,499.1165734559483,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107737.13499994483,416.6858294840065,517.3857840185472,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107793.74999995343,426.4734077582336,520.6508372460584,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107842.39499992691,440.27905612495306,536.551082613993,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107893.59499991406,451.1737397455722,541.7248105575966,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107940.28999994043,458.4406375268854,535.4280133555587,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,107992.91999998968,474.88383656442346,549.9251316100051,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108042.68499999307,480.3098837256247,540.0495206577608,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108094.14499998093,468.6477756694765,526.9365833127017,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108140.91999991797,471.84677622489625,501.49248432085716,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108193.06999992114,466.3074532408088,504.1438138298313,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108260.75499993749,466.4733569503418,490.3680062230349,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108314.0499999281,467.4893783347759,494.2617305293785,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108357.88999998476,463.00948222363445,477.56755271283805,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108409.63499993086,463.8422219514631,454.01454013159116,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108459.2699999921,383.20916411972826,344.81622146718337,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108509.2500000028,311.3359885598094,249.53128117147756,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108558.42499993742,264.79173774173904,167.03389382733724,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108610.05000001751,302.8423278242647,206.83919713201425,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108657.63499995228,349.6538307384285,272.67116569918636,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108709.54999991227,387.6813536843678,324.98412361013635,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108758.90499993693,416.93978339638244,360.28665946710703,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,1,pair8,noun_filler,noun_filler,hat_filler,sit,hat,none,1604737735704,1440,789,5022,10041,11041,17042,18055,26056,1604737761766,1604737753759,1604737761760,108808.98999993224,434.607307337957,386.5498943657401,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
